Cell_ID,Timestamp,Machine,Shift,Operator,Recipe,Batch_ID,Cell_Type,Voltage,Current,Temperature
100783,2026-01-04 01:15:00,M2,Night,OP04,R2,B002,4680-A,3.712,49.85,27.22
100784,2026-01-04 01:20:00,M1,Night,OP06,R2,B002,4680-A,3.639,51.64,29.37
100785,2026-01-04 01:25:00,M7,Night,OP10,R2,B002,4680-B,3.669,48.43,31.52
100786,2026-01-04 01:30:00,M3,Night,OP08,R1,B002,4680-A,3.692,44.91,24.45
100787,2026-01-04 01:35:00,M2,Night,OP01,R2,B002,4680-A,3.634,51.34,25.29
100788,2026-01-04 01:40:00,M1,Night,OP01,R2,B002,4680-B,3.726,46.39,26.74
100789,2026-01-04 01:45:00,M7,Night,OP07,R3,B002,4680-B,3.647,51.71,27.59
100790,2026-01-04 01:50:00,M2,Night,OP11,R3,B002,4680-A,3.664,48.48,27.69
100791,2026-01-04 01:55:00,M5,Night,OP02,R2,B002,4680-A,3.714,52.35,29.0
100792,2026-01-04 02:00:00,M4,Night,OP03,R3,B002,4680-B,3.64,46.76,27.28
100793,2026-01-04 02:05:00,M7,Night,OP10,R3,B002,4680-A,3.651,45.13,31.52
100794,2026-01-04 02:10:00,M5,Night,OP12,R2,B002,4680-A,3.679,48.1,28.69
100795,2026-01-04 02:15:00,M1,Night,OP04,R1,B002,4680-B,3.673,45.23,26.48
100796,2026-01-04 02:20:00,M2,Night,OP08,R3,B002,4680-A,3.711,42.46,29.78
100797,2026-01-04 02:25:00,M5,Night,OP11,R3,B002,4680-A,3.635,46.05,26.14
100798,2026-01-04 02:30:00,M2,Night,OP01,R3,B002,4680-A,3.637,45.23,27.83
100799,2026-01-04 02:35:00,M1,Night,OP03,R2,B002,4680-B,3.686,48.21,25.99
100800,2026-01-04 02:40:00,M5,Night,OP03,R2,B002,4680-A,3.685,46.36,26.56
100801,2026-01-04 02:45:00,M5,Night,OP12,R1,B002,4680-A,3.73,52.02,27.46
100802,2026-01-04 02:50:00,M6,Night,OP07,R2,B002,4680-A,3.705,50.43,25.4
100803,2026-01-04 02:55:00,M5,Night,OP12,R3,B002,4680-A,3.705,52.61,25.7
100804,2026-01-04 03:00:00,M8,Night,OP08,R3,B002,4680-B,3.652,51.05,25.75
100805,2026-01-04 03:05:00,M1,Night,OP08,R3,B002,4680-A,3.697,49.02,28.54
100806,2026-01-04 03:10:00,M6,Night,OP03,R2,B002,4680-A,3.64,51.14,28.78
100807,2026-01-04 03:15:00,M2,Night,OP04,R3,B002,4680-A,3.673,47.87,30.34
100808,2026-01-04 03:20:00,M1,Night,OP01,R1,B002,4680-A,3.695,49.72,24.94
100809,2026-01-04 03:25:00,M8,Night,OP06,R2,B002,4680-A,3.714,47.0,27.88
100810,2026-01-04 03:30:00,M3,Night,OP01,R3,B002,4680-B,3.649,47.93,29.13
100811,2026-01-04 03:35:00,M4,Night,OP06,R1,B002,4680-B,3.687,46.89,27.65
100812,2026-01-04 03:40:00,M6,Night,OP05,R1,B002,4680-B,3.705,46.69,27.74
100813,2026-01-04 03:45:00,M2,Night,OP09,R3,B002,4680-A,3.732,52.14,24.79
100814,2026-01-04 03:50:00,M3,Night,OP04,R3,B002,4680-A,3.701,46.49,25.42
100815,2026-01-04 03:55:00,M7,Night,OP02,R2,B002,4680-B,3.689,47.3,31.53
100816,2026-01-04 04:00:00,M5,Night,OP06,R1,B002,4680-B,3.659,45.25,26.43
100817,2026-01-04 04:05:00,M1,Night,OP06,R1,B002,4680-B,3.678,45.85,26.34
100818,2026-01-04 04:10:00,M5,Night,OP12,R3,B002,4680-A,3.725,46.26,29.36
100819,2026-01-04 04:15:00,M8,Night,OP06,R3,B002,4680-B,3.695,49.42,28.48
100820,2026-01-04 04:20:00,M4,Night,OP12,R3,B002,4680-A,3.702,49.45,28.15
100821,2026-01-04 04:25:00,M3,Night,OP01,R2,B002,4680-A,3.706,50.66,25.52
100822,2026-01-04 04:30:00,M4,Night,OP09,R2,B002,4680-A,3.681,50.05,26.47
100823,2026-01-04 04:35:00,M6,Night,OP01,R3,B002,4680-B,3.712,55.09,27.58
100824,2026-01-04 04:40:00,M5,Night,OP02,R1,B002,4680-A,3.639,48.91,26.43
100825,2026-01-04 04:45:00,M7,Night,OP08,R1,B002,4680-A,3.673,52.36,32.44
100826,2026-01-04 04:50:00,M5,Night,OP02,R1,B002,4680-A,3.701,46.18,25.32
100827,2026-01-04 04:55:00,M7,Night,OP12,R2,B002,4680-B,3.74,45.7,34.44
100828,2026-01-04 05:00:00,M2,Night,OP10,R1,B002,4680-A,3.706,46.84,26.9
100829,2026-01-04 05:05:00,M7,Night,OP02,R3,B002,4680-A,3.681,42.24,30.91
100830,2026-01-04 05:10:00,M7,Night,OP11,R1,B002,4680-A,3.659,46.52,30.97
100831,2026-01-04 05:15:00,M5,Night,OP05,R2,B002,4680-B,3.642,50.44,30.89
100832,2026-01-04 05:20:00,M6,Night,OP06,R2,B002,4680-B,3.672,50.37,27.44
100833,2026-01-04 05:25:00,M4,Night,OP02,R1,B002,4680-A,3.697,50.9,28.68
100834,2026-01-04 05:30:00,M2,Night,OP03,R1,B002,4680-A,3.662,44.74,27.34
100835,2026-01-04 05:35:00,M8,Night,OP08,R2,B002,4680-B,3.768,51.73,26.35
100836,2026-01-04 05:40:00,M2,Night,OP09,R2,B002,4680-A,3.64,49.45,25.3
100837,2026-01-04 05:45:00,M8,Night,OP05,R2,B002,4680-B,3.696,47.24,29.09
100838,2026-01-04 05:50:00,M2,Night,OP02,R1,B002,4680-B,3.69,48.26,27.75
100839,2026-01-04 05:55:00,M1,Night,OP04,R2,B002,4680-A,3.673,45.45,23.56
100840,2026-01-04 06:00:00,M2,Day,OP12,R1,B002,4680-B,3.77,49.1,28.35
100841,2026-01-04 06:05:00,M7,Day,OP09,R1,B002,4680-B,3.708,49.45,30.37
100842,2026-01-04 06:10:00,M5,Day,OP03,R1,B002,4680-B,3.698,54.17,28.84
100843,2026-01-04 06:15:00,M8,Day,OP09,R3,B002,4680-A,3.694,45.22,25.74
100844,2026-01-04 06:20:00,M2,Day,OP08,R1,B002,4680-A,3.652,46.75,29.11
100845,2026-01-04 06:25:00,M2,Day,OP01,R1,B002,4680-A,3.709,50.76,27.41
100846,2026-01-04 06:30:00,M3,Day,OP04,R2,B002,4680-B,3.682,45.87,25.51
100847,2026-01-04 06:35:00,M2,Day,OP10,R3,B002,4680-B,3.673,47.07,25.48
100848,2026-01-04 06:40:00,M2,Day,OP01,R1,B002,4680-A,3.693,43.87,32.85
100849,2026-01-04 06:45:00,M8,Day,OP03,R1,B002,4680-B,3.711,54.27,26.87
100850,2026-01-04 06:50:00,M2,Day,OP01,R2,B002,4680-A,3.624,53.61,24.83
100851,2026-01-04 06:55:00,M3,Day,OP10,R2,B002,4680-B,3.654,49.6,28.78
100852,2026-01-04 07:00:00,M8,Day,OP01,R2,B002,4680-B,3.68,48.98,22.73
100853,2026-01-04 07:05:00,M3,Day,OP06,R1,B002,4680-A,3.65,48.26,29.85
100854,2026-01-04 07:10:00,M5,Day,OP05,R2,B002,4680-A,3.688,45.31,26.15
100855,2026-01-04 07:15:00,M1,Day,OP10,R3,B002,4680-A,3.65,49.95,27.18
100856,2026-01-04 07:20:00,M5,Day,OP08,R2,B002,4680-B,3.673,48.11,29.72
100857,2026-01-04 07:25:00,M1,Day,OP02,R2,B002,4680-B,3.671,47.85,25.1
100858,2026-01-04 07:30:00,M3,Day,OP07,R1,B002,4680-A,3.647,52.39,33.24
100859,2026-01-04 07:35:00,M1,Day,OP07,R3,B002,4680-B,3.688,53.28,29.99
100860,2026-01-04 07:40:00,M8,Day,OP09,R2,B002,4680-B,3.692,47.84,28.74
100861,2026-01-04 07:45:00,M6,Day,OP07,R2,B002,4680-A,3.713,46.12,30.45
100862,2026-01-04 07:50:00,M1,Day,OP06,R3,B002,4680-A,3.674,45.6,25.36
100863,2026-01-04 07:55:00,M1,Day,OP05,R1,B002,4680-B,3.717,46.63,27.87
100864,2026-01-04 08:00:00,M6,Day,OP10,R1,B002,4680-A,3.682,50.55,27.91
100865,2026-01-04 08:05:00,M2,Day,OP04,R3,B002,4680-A,3.662,48.63,23.51
100866,2026-01-04 08:10:00,M5,Day,OP09,R3,B002,4680-A,3.665,42.37,30.4
100867,2026-01-04 08:15:00,M4,Day,OP10,R2,B002,4680-B,3.661,44.43,29.24
100868,2026-01-04 08:20:00,M3,Day,OP03,R1,B002,4680-B,3.674,46.19,26.75
100869,2026-01-04 08:25:00,M6,Day,OP10,R1,B002,4680-B,3.707,51.82,23.59
100870,2026-01-04 08:30:00,M3,Day,OP10,R1,B002,4680-B,3.646,47.4,29.3
100871,2026-01-04 08:35:00,M5,Day,OP03,R2,B002,4680-A,3.698,50.01,27.99
100872,2026-01-04 08:40:00,M2,Day,OP01,R1,B002,4680-A,3.682,49.37,26.53
100873,2026-01-04 08:45:00,M1,Day,OP09,R2,B002,4680-A,3.701,50.37,30.91
100874,2026-01-04 08:50:00,M6,Day,OP10,R1,B002,4680-A,3.722,49.23,28.17
100875,2026-01-04 08:55:00,M6,Day,OP12,R1,B002,4680-B,3.722,50.09,26.28
100876,2026-01-04 09:00:00,M1,Day,OP01,R1,B002,4680-A,3.666,48.89,27.11
100877,2026-01-04 09:05:00,M2,Day,OP09,R2,B002,4680-A,3.686,48.93,28.93
100878,2026-01-04 09:10:00,M6,Day,OP12,R3,B002,4680-B,3.712,48.57,31.4
100879,2026-01-04 09:15:00,M2,Day,OP06,R2,B002,4680-B,3.649,49.19,29.88
100880,2026-01-04 09:20:00,M3,Day,OP03,R3,B002,4680-B,3.673,45.46,31.62
100881,2026-01-04 09:25:00,M8,Day,OP11,R2,B002,4680-A,3.647,45.65,26.7
100882,2026-01-04 09:30:00,M6,Day,OP04,R3,B002,4680-A,3.638,48.05,27.26
100883,2026-01-04 09:35:00,M7,Day,OP05,R3,B002,4680-B,3.653,52.56,32.8
100884,2026-01-04 09:40:00,M3,Day,OP03,R3,B002,4680-A,3.711,46.03,29.02
100885,2026-01-04 09:45:00,M7,Day,OP10,R1,B002,4680-A,3.647,50.67,32.71
100886,2026-01-04 09:50:00,M6,Day,OP10,R1,B002,4680-A,3.697,44.47,28.34
100887,2026-01-04 09:55:00,M8,Day,OP03,R2,B002,4680-A,3.698,45.15,26.21
100888,2026-01-04 10:00:00,M4,Day,OP06,R2,B002,4680-A,3.639,50.54,28.93
100889,2026-01-04 10:05:00,M2,Day,OP12,R3,B002,4680-B,3.697,49.88,25.53
100890,2026-01-04 10:10:00,M8,Day,OP01,R2,B002,4680-A,3.697,48.78,26.61
100891,2026-01-04 10:15:00,M4,Day,OP12,R1,B002,4680-B,3.65,42.11,26.92
100892,2026-01-04 10:20:00,M5,Day,OP02,R3,B002,4680-A,3.633,48.29,28.7
100893,2026-01-04 10:25:00,M1,Day,OP07,R2,B002,4680-B,3.7,47.09,27.47
100894,2026-01-04 10:30:00,M3,Day,OP07,R2,B002,4680-B,3.702,49.01,27.34
100895,2026-01-04 10:35:00,M6,Day,OP09,R2,B002,4680-A,3.694,43.39,28.63
100896,2026-01-04 10:40:00,M8,Day,OP10,R3,B002,4680-A,3.698,44.95,29.51
100897,2026-01-04 10:45:00,M3,Day,OP08,R1,B002,4680-A,3.679,47.6,27.51
100898,2026-01-04 10:50:00,M5,Day,OP01,R2,B002,4680-B,3.723,51.25,28.67
100899,2026-01-04 10:55:00,M2,Day,OP02,R2,B002,4680-A,3.699,51.99,25.38
100900,2026-01-04 11:00:00,M7,Day,OP03,R3,B002,4680-A,3.713,54.04,31.77
100901,2026-01-04 11:05:00,M2,Day,OP06,R3,B002,4680-B,3.687,51.14,30.05
100902,2026-01-04 11:10:00,M1,Day,OP07,R3,B002,4680-A,3.681,46.95,28.29
100903,2026-01-04 11:15:00,M7,Day,OP03,R1,B002,4680-A,3.655,52.6,34.13
100904,2026-01-04 11:20:00,M6,Day,OP04,R1,B002,4680-B,3.638,49.1,29.0
100905,2026-01-04 11:25:00,M5,Day,OP11,R2,B002,4680-B,3.699,50.66,23.8
100906,2026-01-04 11:30:00,M4,Day,OP02,R1,B002,4680-B,3.684,53.86,26.82
100907,2026-01-04 11:35:00,M8,Day,OP03,R1,B002,4680-B,3.648,52.44,26.99
100908,2026-01-04 11:40:00,M1,Day,OP07,R1,B002,4680-B,3.68,51.03,31.93
100909,2026-01-04 11:45:00,M8,Day,OP04,R1,B002,4680-A,3.658,46.54,30.68
100910,2026-01-04 11:50:00,M4,Day,OP03,R3,B002,4680-B,3.731,49.69,30.46
100911,2026-01-04 11:55:00,M2,Day,OP08,R1,B002,4680-B,3.74,46.41,26.24
100912,2026-01-04 12:00:00,M7,Day,OP08,R2,B002,4680-B,3.69,52.66,30.33
100913,2026-01-04 12:05:00,M2,Day,OP11,R3,B002,4680-B,3.692,49.39,29.71
100914,2026-01-04 12:10:00,M3,Day,OP06,R2,B002,4680-B,3.697,40.41,28.09
100915,2026-01-04 12:15:00,M3,Day,OP08,R1,B002,4680-B,3.687,44.55,27.41
100916,2026-01-04 12:20:00,M8,Day,OP08,R2,B002,4680-A,3.674,53.27,28.77
100917,2026-01-04 12:25:00,M5,Day,OP10,R1,B002,4680-A,3.666,47.55,31.15
100918,2026-01-04 12:30:00,M2,Day,OP02,R3,B002,4680-B,3.666,48.59,27.85
100919,2026-01-04 12:35:00,M7,Day,OP10,R1,B002,4680-A,3.646,49.87,29.48
100920,2026-01-04 12:40:00,M7,Day,OP09,R2,B002,4680-B,3.656,50.69,32.26
100921,2026-01-04 12:45:00,M4,Day,OP08,R2,B002,4680-A,3.688,50.46,26.74
100922,2026-01-04 12:50:00,M7,Day,OP12,R1,B002,4680-A,3.694,46.45,30.93
100923,2026-01-04 12:55:00,M2,Day,OP08,R1,B002,4680-A,3.674,45.76,27.61
100924,2026-01-04 13:00:00,M4,Day,OP04,R1,B002,4680-A,3.634,46.53,27.65
100925,2026-01-04 13:05:00,M7,Day,OP02,R3,B002,4680-B,3.672,47.28,30.43
100926,2026-01-04 13:10:00,M4,Day,OP11,R1,B002,4680-B,3.694,50.62,27.88
100927,2026-01-04 13:15:00,M6,Day,OP12,R1,B002,4680-A,3.644,44.87,26.7
100928,2026-01-04 13:20:00,M7,Day,OP09,R2,B002,4680-B,3.669,45.69,30.03
100929,2026-01-04 13:25:00,M5,Day,OP09,R2,B002,4680-A,3.666,48.54,25.41
100930,2026-01-04 13:30:00,M7,Day,OP02,R2,B002,4680-A,3.663,46.76,32.19
100931,2026-01-04 13:35:00,M3,Day,OP10,R3,B002,4680-A,3.679,45.45,26.15
100932,2026-01-04 13:40:00,M2,Day,OP10,R1,B002,4680-B,3.626,46.92,29.15
100933,2026-01-04 13:45:00,M6,Day,OP07,R2,B002,4680-B,3.686,56.08,28.6
100934,2026-01-04 13:50:00,M8,Day,OP10,R3,B002,4680-B,3.65,47.71,28.7
100935,2026-01-04 13:55:00,M1,Day,OP03,R2,B002,4680-B,3.678,45.5,24.45
100936,2026-01-04 14:00:00,M3,Day,OP10,R3,B002,4680-B,3.664,47.65,29.83
100937,2026-01-04 14:05:00,M1,Day,OP07,R2,B002,4680-A,3.732,47.04,26.73
100938,2026-01-04 14:10:00,M1,Day,OP12,R2,B002,4680-B,3.704,49.45,31.67
100939,2026-01-04 14:15:00,M6,Day,OP01,R2,B002,4680-B,3.692,42.22,28.74
100940,2026-01-04 14:20:00,M5,Day,OP05,R2,B002,4680-A,3.705,47.85,27.44
100941,2026-01-04 14:25:00,M4,Day,OP03,R2,B002,4680-B,3.678,53.11,25.19
100942,2026-01-04 14:30:00,M6,Day,OP05,R3,B002,4680-B,3.678,50.85,30.49
100943,2026-01-04 14:35:00,M2,Day,OP04,R2,B002,4680-A,3.629,45.23,27.27
100944,2026-01-04 14:40:00,M7,Day,OP12,R2,B002,4680-B,3.672,47.27,34.13
100945,2026-01-04 14:45:00,M1,Day,OP09,R1,B002,4680-A,3.737,52.88,27.4
100946,2026-01-04 14:50:00,M5,Day,OP12,R3,B002,4680-B,3.675,48.89,32.44
100947,2026-01-04 14:55:00,M3,Day,OP09,R3,B002,4680-A,3.724,44.5,24.97
100948,2026-01-04 15:00:00,M3,Day,OP04,R1,B002,4680-A,3.647,46.23,28.43
100949,2026-01-04 15:05:00,M4,Day,OP01,R2,B002,4680-A,3.662,46.38,26.33
100950,2026-01-04 15:10:00,M6,Day,OP12,R1,B002,4680-B,3.705,44.69,26.9
100951,2026-01-04 15:15:00,M6,Day,OP08,R3,B002,4680-B,3.717,46.46,28.44
100952,2026-01-04 15:20:00,M2,Day,OP11,R1,B002,4680-A,3.673,51.54,26.56
100953,2026-01-04 15:25:00,M6,Day,OP08,R3,B002,4680-B,3.664,49.45,28.39
100954,2026-01-04 15:30:00,M3,Day,OP08,R3,B002,4680-B,3.7,49.23,25.8
100955,2026-01-04 15:35:00,M6,Day,OP03,R2,B002,4680-A,3.655,45.34,27.38
100956,2026-01-04 15:40:00,M5,Day,OP01,R2,B002,4680-A,3.717,46.09,29.07
100957,2026-01-04 15:45:00,M3,Day,OP10,R1,B002,4680-A,3.617,46.25,28.92
100958,2026-01-04 15:50:00,M4,Day,OP11,R1,B002,4680-B,3.653,45.19,27.94
100959,2026-01-04 15:55:00,M7,Day,OP09,R1,B002,4680-A,3.689,47.44,29.66
100960,2026-01-04 16:00:00,M8,Day,OP03,R3,B002,4680-A,3.616,46.18,23.52
100961,2026-01-04 16:05:00,M1,Day,OP04,R2,B002,4680-B,3.598,46.5,28.92
100962,2026-01-04 16:10:00,M5,Day,OP07,R2,B002,4680-B,3.722,46.84,26.95
100963,2026-01-04 16:15:00,M8,Day,OP05,R1,B002,4680-B,3.684,41.61,28.77
100964,2026-01-04 16:20:00,M5,Day,OP11,R3,B002,4680-B,3.686,49.52,29.54
100965,2026-01-04 16:25:00,M2,Day,OP01,R3,B002,4680-B,3.617,53.17,35.85
100966,2026-01-04 16:30:00,M5,Day,OP05,R3,B002,4680-A,3.689,47.86,27.43
100967,2026-01-04 16:35:00,M8,Day,OP02,R2,B002,4680-B,3.663,48.99,27.15
100968,2026-01-04 16:40:00,M6,Day,OP05,R2,B002,4680-B,3.703,46.75,24.97
100969,2026-01-04 16:45:00,M4,Day,OP03,R3,B002,4680-A,3.666,51.77,25.74
100970,2026-01-04 16:50:00,M1,Day,OP10,R2,B002,4680-B,3.691,45.81,26.93
100971,2026-01-04 16:55:00,M3,Day,OP12,R1,B002,4680-B,3.701,53.55,29.52
100972,2026-01-04 17:00:00,M5,Day,OP05,R2,B002,4680-B,3.7,48.29,27.65
100973,2026-01-04 17:05:00,M7,Day,OP12,R1,B002,4680-A,3.658,50.24,33.59
100974,2026-01-04 17:10:00,M6,Day,OP12,R3,B002,4680-A,3.678,48.28,27.61
100975,2026-01-04 17:15:00,M8,Day,OP11,R2,B002,4680-B,3.677,48.64,28.5
100976,2026-01-04 17:20:00,M3,Day,OP11,R3,B002,4680-A,3.71,50.61,31.16
100977,2026-01-04 17:25:00,M5,Day,OP02,R2,B002,4680-A,3.653,50.87,27.09
100978,2026-01-04 17:30:00,M5,Day,OP12,R3,B002,4680-A,3.724,46.19,29.75
100979,2026-01-04 17:35:00,M6,Day,OP11,R1,B002,4680-A,3.631,46.82,27.54
100980,2026-01-04 17:40:00,M6,Day,OP04,R3,B002,4680-B,3.666,49.92,29.99
100981,2026-01-04 17:45:00,M7,Day,OP06,R2,B002,4680-B,3.69,44.56,30.62
100982,2026-01-04 17:50:00,M5,Day,OP08,R1,B002,4680-B,3.59,47.44,28.17
100983,2026-01-04 17:55:00,M1,Day,OP11,R3,B002,4680-A,3.716,50.33,24.74
100984,2026-01-04 18:00:00,M8,Night,OP04,R3,B002,4680-A,3.726,45.15,28.93
100985,2026-01-04 18:05:00,M7,Night,OP09,R2,B002,4680-B,3.708,47.29,34.49
100986,2026-01-04 18:10:00,M1,Night,OP03,R1,B002,4680-A,3.647,45.53,30.27
100987,2026-01-04 18:15:00,M6,Night,OP07,R3,B002,4680-B,3.664,44.83,26.78
100988,2026-01-04 18:20:00,M3,Night,OP06,R3,B002,4680-A,3.672,49.06,30.45
100989,2026-01-04 18:25:00,M2,Night,OP08,R2,B002,4680-A,3.625,48.81,26.86
100990,2026-01-04 18:30:00,M6,Night,OP11,R1,B002,4680-A,3.678,43.9,24.18
100991,2026-01-04 18:35:00,M8,Night,OP05,R1,B002,4680-A,3.707,48.32,31.97
100992,2026-01-04 18:40:00,M3,Night,OP08,R1,B002,4680-A,3.655,49.63,30.53
100993,2026-01-04 18:45:00,M7,Night,OP11,R2,B002,4680-B,3.688,51.82,31.4
100994,2026-01-04 18:50:00,M7,Night,OP08,R2,B002,4680-A,3.689,43.04,32.46
100995,2026-01-04 18:55:00,M1,Night,OP09,R1,B002,4680-B,3.676,48.28,26.08
100996,2026-01-04 19:00:00,M1,Night,OP06,R3,B002,4680-A,3.752,52.55,25.74
100997,2026-01-04 19:05:00,M1,Night,OP11,R1,B002,4680-A,3.682,47.36,29.2
100998,2026-01-04 19:10:00,M4,Night,OP12,R2,B002,4680-B,3.682,48.77,26.1
100999,2026-01-04 19:15:00,M3,Night,OP02,R2,B002,4680-B,3.69,47.53,25.52
