Cell_ID,Timestamp,Machine,Shift,Operator,Recipe,Batch_ID,Cell_Type,Voltage,Current,Temperature
101283,2026-01-05 18:55:00,M7,Night,OP03,R1,B003,4680-A,3.664,49.48,28.13
101284,2026-01-05 19:00:00,M3,Night,OP12,R1,B003,4680-B,3.647,46.9,30.59
101285,2026-01-05 19:05:00,M2,Night,OP04,R1,B003,4680-B,3.638,49.77,27.7
101286,2026-01-05 19:10:00,M2,Night,OP02,R1,B003,4680-B,3.674,46.64,26.55
101287,2026-01-05 19:15:00,M1,Night,OP01,R2,B003,4680-A,3.68,47.35,26.42
101288,2026-01-05 19:20:00,M2,Night,OP05,R3,B003,4680-A,3.658,48.96,27.26
101289,2026-01-05 19:25:00,M2,Night,OP11,R2,B003,4680-B,3.684,50.99,31.31
101290,2026-01-05 19:30:00,M4,Night,OP04,R3,B003,4680-B,3.685,44.71,25.22
101291,2026-01-05 19:35:00,M8,Night,OP11,R1,B003,4680-A,3.658,51.58,25.05
101292,2026-01-05 19:40:00,M3,Night,OP01,R1,B003,4680-B,3.687,43.4,29.9
101293,2026-01-05 19:45:00,M6,Night,OP08,R2,B003,4680-B,3.689,48.53,27.61
101294,2026-01-05 19:50:00,M8,Night,OP03,R3,B003,4680-A,3.653,47.81,24.31
101295,2026-01-05 19:55:00,M8,Night,OP11,R3,B003,4680-B,3.614,47.51,29.07
101296,2026-01-05 20:00:00,M5,Night,OP06,R2,B003,4680-A,3.705,50.08,28.29
101297,2026-01-05 20:05:00,M2,Night,OP08,R2,B003,4680-B,3.656,42.28,29.17
101298,2026-01-05 20:10:00,M7,Night,OP05,R1,B003,4680-B,3.71,52.18,30.21
101299,2026-01-05 20:15:00,M1,Night,OP01,R3,B003,4680-A,3.693,49.14,29.42
101300,2026-01-05 20:20:00,M6,Night,OP05,R2,B003,4680-A,3.676,53.01,26.89
101301,2026-01-05 20:25:00,M8,Night,OP08,R2,B003,4680-A,3.728,47.03,26.11
101302,2026-01-05 20:30:00,M7,Night,OP05,R3,B003,4680-A,3.638,49.76,33.65
101303,2026-01-05 20:35:00,M1,Night,OP09,R2,B003,4680-A,3.638,48.66,26.53
101304,2026-01-05 20:40:00,M7,Night,OP09,R2,B003,4680-B,3.655,43.5,33.02
101305,2026-01-05 20:45:00,M4,Night,OP03,R3,B003,4680-B,3.677,49.64,27.82
101306,2026-01-05 20:50:00,M7,Night,OP04,R2,B003,4680-A,3.678,53.57,32.9
101307,2026-01-05 20:55:00,M7,Night,OP11,R1,B003,4680-B,3.67,43.17,31.45
101308,2026-01-05 21:00:00,M5,Night,OP11,R3,B003,4680-B,3.67,50.88,27.47
101309,2026-01-05 21:05:00,M7,Night,OP04,R1,B003,4680-A,3.645,48.52,31.92
101310,2026-01-05 21:10:00,M3,Night,OP05,R1,B003,4680-B,3.726,50.66,29.34
101311,2026-01-05 21:15:00,M8,Night,OP05,R3,B003,4680-B,3.682,49.16,29.52
101312,2026-01-05 21:20:00,M4,Night,OP06,R1,B003,4680-A,3.64,46.95,30.5
101313,2026-01-05 21:25:00,M1,Night,OP09,R1,B003,4680-A,3.691,51.69,26.45
101314,2026-01-05 21:30:00,M2,Night,OP05,R2,B003,4680-A,3.608,46.76,26.81
101315,2026-01-05 21:35:00,M8,Night,OP12,R1,B003,4680-A,3.696,49.28,29.83
101316,2026-01-05 21:40:00,M2,Night,OP03,R1,B003,4680-B,3.642,49.55,27.44
101317,2026-01-05 21:45:00,M4,Night,OP06,R2,B003,4680-B,3.746,49.71,26.33
101318,2026-01-05 21:50:00,M8,Night,OP06,R2,B003,4680-A,3.662,47.72,26.84
101319,2026-01-05 21:55:00,M6,Night,OP02,R1,B003,4680-A,3.714,48.56,27.52
101320,2026-01-05 22:00:00,M5,Night,OP07,R1,B003,4680-B,3.737,48.15,26.54
101321,2026-01-05 22:05:00,M3,Night,OP04,R2,B003,4680-B,3.662,49.09,29.54
101322,2026-01-05 22:10:00,M1,Night,OP02,R3,B003,4680-A,3.623,54.05,28.62
101323,2026-01-05 22:15:00,M7,Night,OP08,R1,B003,4680-A,3.668,44.69,33.58
101324,2026-01-05 22:20:00,M4,Night,OP08,R3,B003,4680-A,3.683,49.07,28.7
101325,2026-01-05 22:25:00,M4,Night,OP08,R2,B003,4680-B,3.695,52.34,28.38
101326,2026-01-05 22:30:00,M6,Night,OP03,R3,B003,4680-A,3.649,52.09,29.14
101327,2026-01-05 22:35:00,M2,Night,OP05,R2,B003,4680-B,3.775,44.63,31.28
101328,2026-01-05 22:40:00,M4,Night,OP06,R1,B003,4680-A,3.618,49.66,28.49
101329,2026-01-05 22:45:00,M2,Night,OP04,R3,B003,4680-B,3.738,45.68,26.9
101330,2026-01-05 22:50:00,M6,Night,OP01,R1,B003,4680-B,3.666,42.07,24.62
101331,2026-01-05 22:55:00,M2,Night,OP07,R1,B003,4680-A,3.618,48.09,29.5
101332,2026-01-05 23:00:00,M1,Night,OP10,R3,B003,4680-B,3.67,52.93,23.84
101333,2026-01-05 23:05:00,M3,Night,OP06,R1,B003,4680-A,3.654,47.91,28.72
101334,2026-01-05 23:10:00,M3,Night,OP08,R1,B003,4680-B,3.694,43.9,28.04
101335,2026-01-05 23:15:00,M1,Night,OP01,R2,B003,4680-A,3.599,46.11,29.19
101336,2026-01-05 23:20:00,M2,Night,OP03,R2,B003,4680-A,3.699,48.07,27.02
101337,2026-01-05 23:25:00,M6,Night,OP09,R3,B003,4680-B,3.65,48.6,25.19
101338,2026-01-05 23:30:00,M8,Night,OP12,R1,B003,4680-A,3.663,46.56,27.84
101339,2026-01-05 23:35:00,M7,Night,OP06,R3,B003,4680-A,3.664,47.74,32.39
101340,2026-01-05 23:40:00,M5,Night,OP01,R2,B003,4680-B,3.637,42.44,32.34
101341,2026-01-05 23:45:00,M5,Night,OP09,R3,B003,4680-B,3.66,47.05,29.57
101342,2026-01-05 23:50:00,M4,Night,OP10,R1,B003,4680-B,3.672,52.8,26.44
101343,2026-01-05 23:55:00,M6,Night,OP12,R2,B003,4680-B,3.706,43.75,29.6
101344,2026-01-06 00:00:00,M3,Night,OP02,R3,B003,4680-A,3.595,45.57,25.7
101345,2026-01-06 00:05:00,M8,Night,OP05,R2,B003,4680-B,3.696,47.34,29.91
101346,2026-01-06 00:10:00,M8,Night,OP01,R3,B003,4680-B,3.659,48.61,27.96
101347,2026-01-06 00:15:00,M3,Night,OP01,R3,B003,4680-B,3.632,48.9,29.53
101348,2026-01-06 00:20:00,M4,Night,OP06,R3,B003,4680-A,3.668,50.1,29.86
101349,2026-01-06 00:25:00,M7,Night,OP04,R3,B003,4680-B,3.677,49.18,36.63
101350,2026-01-06 00:30:00,M3,Night,OP10,R2,B003,4680-B,3.685,49.38,26.52
101351,2026-01-06 00:35:00,M7,Night,OP11,R2,B003,4680-A,3.649,48.62,31.39
101352,2026-01-06 00:40:00,M2,Night,OP09,R3,B003,4680-A,3.693,50.89,30.92
101353,2026-01-06 00:45:00,M1,Night,OP03,R1,B003,4680-A,3.702,48.84,27.53
101354,2026-01-06 00:50:00,M4,Night,OP02,R2,B003,4680-A,3.69,45.02,26.1
101355,2026-01-06 00:55:00,M2,Night,OP01,R3,B003,4680-B,3.686,48.89,26.73
101356,2026-01-06 01:00:00,M8,Night,OP09,R3,B003,4680-B,3.712,49.72,25.62
101357,2026-01-06 01:05:00,M1,Night,OP06,R1,B003,4680-A,3.634,47.57,26.59
101358,2026-01-06 01:10:00,M1,Night,OP04,R3,B003,4680-B,3.683,46.91,27.11
101359,2026-01-06 01:15:00,M2,Night,OP08,R3,B003,4680-A,3.668,47.08,23.99
101360,2026-01-06 01:20:00,M6,Night,OP09,R3,B003,4680-B,3.659,53.04,29.27
101361,2026-01-06 01:25:00,M6,Night,OP12,R1,B003,4680-B,3.719,47.33,24.18
101362,2026-01-06 01:30:00,M1,Night,OP12,R1,B003,4680-B,3.682,51.42,29.72
101363,2026-01-06 01:35:00,M2,Night,OP04,R3,B003,4680-A,3.647,52.26,27.23
101364,2026-01-06 01:40:00,M2,Night,OP12,R1,B003,4680-B,3.687,51.7,27.77
101365,2026-01-06 01:45:00,M4,Night,OP04,R3,B003,4680-A,3.698,46.23,25.94
101366,2026-01-06 01:50:00,M3,Night,OP09,R3,B003,4680-B,3.682,43.5,27.74
101367,2026-01-06 01:55:00,M2,Night,OP11,R3,B003,4680-B,3.721,50.66,26.44
101368,2026-01-06 02:00:00,M8,Night,OP12,R3,B003,4680-B,3.687,47.12,27.87
101369,2026-01-06 02:05:00,M2,Night,OP03,R1,B003,4680-B,3.674,48.7,30.71
101370,2026-01-06 02:10:00,M6,Night,OP11,R1,B003,4680-B,3.657,52.68,30.29
101371,2026-01-06 02:15:00,M6,Night,OP06,R3,B003,4680-B,3.729,46.88,24.94
101372,2026-01-06 02:20:00,M6,Night,OP07,R3,B003,4680-B,3.623,46.64,27.51
101373,2026-01-06 02:25:00,M6,Night,OP10,R1,B003,4680-A,3.662,47.59,25.92
101374,2026-01-06 02:30:00,M7,Night,OP09,R3,B003,4680-B,3.686,48.92,32.92
101375,2026-01-06 02:35:00,M6,Night,OP08,R2,B003,4680-B,3.654,53.4,25.81
101376,2026-01-06 02:40:00,M1,Night,OP12,R1,B003,4680-B,3.73,47.27,26.53
101377,2026-01-06 02:45:00,M1,Night,OP09,R1,B003,4680-B,3.712,51.82,28.0
101378,2026-01-06 02:50:00,M1,Night,OP05,R1,B003,4680-A,3.668,47.83,27.78
101379,2026-01-06 02:55:00,M6,Night,OP01,R3,B003,4680-B,3.707,48.01,28.68
101380,2026-01-06 03:00:00,M3,Night,OP02,R1,B003,4680-B,3.729,49.14,29.24
101381,2026-01-06 03:05:00,M6,Night,OP03,R1,B003,4680-B,3.634,40.11,28.62
101382,2026-01-06 03:10:00,M6,Night,OP10,R1,B003,4680-A,3.677,46.46,28.78
101383,2026-01-06 03:15:00,M5,Night,OP05,R1,B003,4680-B,3.678,51.38,28.49
101384,2026-01-06 03:20:00,M4,Night,OP12,R1,B003,4680-B,3.658,50.97,28.17
101385,2026-01-06 03:25:00,M8,Night,OP03,R2,B003,4680-A,3.696,46.57,27.57
101386,2026-01-06 03:30:00,M5,Night,OP01,R3,B003,4680-B,3.683,48.04,26.7
101387,2026-01-06 03:35:00,M2,Night,OP01,R2,B003,4680-B,3.672,42.49,28.96
101388,2026-01-06 03:40:00,M7,Night,OP07,R1,B003,4680-A,3.704,47.11,30.13
101389,2026-01-06 03:45:00,M1,Night,OP11,R3,B003,4680-B,3.71,45.86,27.51
101390,2026-01-06 03:50:00,M1,Night,OP05,R3,B003,4680-A,3.675,46.55,24.91
101391,2026-01-06 03:55:00,M6,Night,OP09,R3,B003,4680-A,3.675,49.47,26.07
101392,2026-01-06 04:00:00,M6,Night,OP09,R3,B003,4680-A,3.689,53.44,27.98
101393,2026-01-06 04:05:00,M3,Night,OP01,R3,B003,4680-B,3.688,46.47,27.31
101394,2026-01-06 04:10:00,M8,Night,OP10,R3,B003,4680-A,3.662,46.56,26.31
101395,2026-01-06 04:15:00,M4,Night,OP07,R2,B003,4680-B,3.75,45.85,28.72
101396,2026-01-06 04:20:00,M3,Night,OP03,R2,B003,4680-A,3.678,49.19,27.17
101397,2026-01-06 04:25:00,M8,Night,OP10,R3,B003,4680-A,3.719,40.72,28.53
101398,2026-01-06 04:30:00,M7,Night,OP05,R1,B003,4680-B,3.665,51.29,26.23
101399,2026-01-06 04:35:00,M7,Night,OP12,R1,B003,4680-A,3.59,49.71,27.87
101400,2026-01-06 04:40:00,M8,Night,OP09,R1,B003,4680-B,3.647,45.04,28.49
101401,2026-01-06 04:45:00,M7,Night,OP11,R3,B003,4680-A,3.683,46.12,29.06
101402,2026-01-06 04:50:00,M4,Night,OP04,R1,B003,4680-B,3.594,45.43,28.99
101403,2026-01-06 04:55:00,M7,Night,OP06,R3,B003,4680-A,3.672,46.39,28.75
101404,2026-01-06 05:00:00,M2,Night,OP11,R2,B003,4680-B,3.624,48.14,29.6
101405,2026-01-06 05:05:00,M6,Night,OP06,R1,B003,4680-B,3.736,46.55,29.12
101406,2026-01-06 05:10:00,M6,Night,OP10,R3,B003,4680-A,3.626,40.82,28.65
101407,2026-01-06 05:15:00,M5,Night,OP03,R2,B003,4680-B,3.68,51.54,29.69
101408,2026-01-06 05:20:00,M3,Night,OP08,R1,B003,4680-A,3.696,53.61,25.25
101409,2026-01-06 05:25:00,M4,Night,OP11,R2,B003,4680-A,3.688,48.03,28.84
101410,2026-01-06 05:30:00,M2,Night,OP02,R3,B003,4680-A,3.721,46.17,24.86
101411,2026-01-06 05:35:00,M4,Night,OP10,R1,B003,4680-B,3.633,44.46,29.01
101412,2026-01-06 05:40:00,M1,Night,OP06,R3,B003,4680-A,3.67,52.36,30.87
101413,2026-01-06 05:45:00,M5,Night,OP08,R2,B003,4680-A,3.625,50.68,27.84
101414,2026-01-06 05:50:00,M6,Night,OP04,R3,B003,4680-A,3.701,48.08,26.82
101415,2026-01-06 05:55:00,M4,Night,OP09,R3,B003,4680-B,3.685,54.59,24.91
101416,2026-01-06 06:00:00,M8,Day,OP10,R3,B003,4680-A,3.678,51.23,28.99
101417,2026-01-06 06:05:00,M1,Day,OP07,R3,B003,4680-A,3.686,44.73,28.42
101418,2026-01-06 06:10:00,M5,Day,OP03,R1,B003,4680-B,3.711,45.49,28.47
101419,2026-01-06 06:15:00,M4,Day,OP12,R3,B003,4680-B,3.677,45.34,30.85
101420,2026-01-06 06:20:00,M1,Day,OP08,R3,B003,4680-A,3.671,50.28,30.0
101421,2026-01-06 06:25:00,M2,Day,OP07,R3,B003,4680-B,3.678,49.48,27.42
101422,2026-01-06 06:30:00,M6,Day,OP02,R1,B003,4680-B,3.62,44.64,28.58
101423,2026-01-06 06:35:00,M7,Day,OP04,R2,B003,4680-A,3.676,46.43,32.86
101424,2026-01-06 06:40:00,M6,Day,OP08,R3,B003,4680-A,3.648,41.93,25.28
101425,2026-01-06 06:45:00,M3,Day,OP04,R3,B003,4680-B,3.662,45.1,27.8
101426,2026-01-06 06:50:00,M1,Day,OP01,R1,B003,4680-B,3.691,54.28,27.86
101427,2026-01-06 06:55:00,M6,Day,OP08,R2,B003,4680-A,3.715,50.92,24.98
101428,2026-01-06 07:00:00,M1,Day,OP06,R3,B003,4680-B,3.686,46.63,26.44
101429,2026-01-06 07:05:00,M6,Day,OP11,R2,B003,4680-A,3.725,49.82,28.37
101430,2026-01-06 07:10:00,M5,Day,OP01,R3,B003,4680-B,3.667,43.55,29.02
101431,2026-01-06 07:15:00,M7,Day,OP01,R3,B003,4680-B,3.716,43.42,30.58
101432,2026-01-06 07:20:00,M4,Day,OP03,R2,B003,4680-B,3.684,45.05,25.89
101433,2026-01-06 07:25:00,M3,Day,OP02,R3,B003,4680-B,3.667,43.9,26.41
101434,2026-01-06 07:30:00,M4,Day,OP07,R1,B003,4680-A,3.701,44.08,26.05
101435,2026-01-06 07:35:00,M7,Day,OP05,R3,B003,4680-B,3.661,50.2,27.8
101436,2026-01-06 07:40:00,M8,Day,OP09,R1,B003,4680-A,3.666,48.13,27.61
101437,2026-01-06 07:45:00,M3,Day,OP10,R3,B003,4680-A,3.695,49.15,24.51
101438,2026-01-06 07:50:00,M3,Day,OP05,R3,B003,4680-A,3.71,44.62,27.18
101439,2026-01-06 07:55:00,M7,Day,OP03,R3,B003,4680-A,3.685,46.99,33.26
101440,2026-01-06 08:00:00,M6,Day,OP02,R3,B003,4680-A,3.677,51.66,27.96
101441,2026-01-06 08:05:00,M3,Day,OP06,R1,B003,4680-A,3.657,51.11,25.85
101442,2026-01-06 08:10:00,M6,Day,OP07,R2,B003,4680-B,3.707,53.1,26.81
101443,2026-01-06 08:15:00,M8,Day,OP12,R3,B003,4680-B,3.7,44.54,27.2
101444,2026-01-06 08:20:00,M3,Day,OP04,R1,B003,4680-A,3.686,49.42,29.51
101445,2026-01-06 08:25:00,M3,Day,OP01,R3,B003,4680-B,3.63,49.51,26.71
101446,2026-01-06 08:30:00,M4,Day,OP10,R1,B003,4680-A,3.67,50.82,23.87
101447,2026-01-06 08:35:00,M1,Day,OP06,R1,B003,4680-B,3.738,51.08,28.38
101448,2026-01-06 08:40:00,M3,Day,OP09,R3,B003,4680-B,3.681,47.86,26.69
101449,2026-01-06 08:45:00,M6,Day,OP03,R2,B003,4680-B,3.652,46.32,24.84
101450,2026-01-06 08:50:00,M8,Day,OP03,R1,B003,4680-A,3.681,47.25,23.93
101451,2026-01-06 08:55:00,M4,Day,OP01,R2,B003,4680-A,3.692,50.15,24.65
101452,2026-01-06 09:00:00,M5,Day,OP07,R1,B003,4680-A,3.67,49.77,28.45
101453,2026-01-06 09:05:00,M4,Day,OP02,R1,B003,4680-B,3.689,45.53,29.36
101454,2026-01-06 09:10:00,M8,Day,OP12,R2,B003,4680-B,3.716,46.21,28.55
101455,2026-01-06 09:15:00,M4,Day,OP07,R2,B003,4680-A,3.664,48.1,32.2
101456,2026-01-06 09:20:00,M7,Day,OP12,R2,B003,4680-B,3.687,42.77,29.66
101457,2026-01-06 09:25:00,M1,Day,OP09,R1,B003,4680-B,3.647,48.41,26.91
101458,2026-01-06 09:30:00,M8,Day,OP01,R1,B003,4680-B,3.699,40.89,29.99
101459,2026-01-06 09:35:00,M1,Day,OP09,R2,B003,4680-A,3.689,45.67,32.08
101460,2026-01-06 09:40:00,M4,Day,OP05,R2,B003,4680-B,3.685,46.0,28.31
101461,2026-01-06 09:45:00,M5,Day,OP05,R2,B003,4680-A,3.662,46.79,28.4
101462,2026-01-06 09:50:00,M7,Day,OP05,R3,B003,4680-A,3.637,48.44,29.63
101463,2026-01-06 09:55:00,M3,Day,OP08,R3,B003,4680-B,3.695,50.46,29.17
101464,2026-01-06 10:00:00,M2,Day,OP12,R3,B003,4680-A,3.664,50.52,28.65
101465,2026-01-06 10:05:00,M3,Day,OP10,R3,B003,4680-A,3.653,45.11,25.28
101466,2026-01-06 10:10:00,M7,Day,OP07,R2,B003,4680-B,3.708,49.46,33.16
101467,2026-01-06 10:15:00,M1,Day,OP03,R2,B003,4680-A,3.654,49.05,30.14
101468,2026-01-06 10:20:00,M8,Day,OP02,R2,B003,4680-B,3.705,47.65,27.75
101469,2026-01-06 10:25:00,M3,Day,OP12,R3,B003,4680-A,3.696,50.63,27.23
101470,2026-01-06 10:30:00,M2,Day,OP02,R3,B003,4680-B,3.678,44.82,26.66
101471,2026-01-06 10:35:00,M6,Day,OP02,R3,B003,4680-B,3.686,49.83,23.0
101472,2026-01-06 10:40:00,M3,Day,OP07,R3,B003,4680-B,3.622,46.95,28.52
101473,2026-01-06 10:45:00,M1,Day,OP03,R2,B003,4680-A,3.721,44.74,23.56
101474,2026-01-06 10:50:00,M3,Day,OP03,R1,B003,4680-A,3.708,45.3,30.51
101475,2026-01-06 10:55:00,M7,Day,OP05,R2,B003,4680-B,3.691,45.47,28.73
101476,2026-01-06 11:00:00,M5,Day,OP11,R1,B003,4680-A,3.666,42.66,28.2
101477,2026-01-06 11:05:00,M3,Day,OP04,R1,B003,4680-B,3.687,46.32,23.54
101478,2026-01-06 11:10:00,M1,Day,OP08,R2,B003,4680-B,3.701,51.52,26.89
101479,2026-01-06 11:15:00,M1,Day,OP10,R2,B003,4680-A,3.67,49.5,27.45
101480,2026-01-06 11:20:00,M4,Day,OP10,R3,B003,4680-B,3.687,49.66,25.29
101481,2026-01-06 11:25:00,M8,Day,OP07,R2,B003,4680-A,3.622,45.72,29.36
101482,2026-01-06 11:30:00,M1,Day,OP04,R3,B003,4680-B,3.683,49.44,26.24
101483,2026-01-06 11:35:00,M4,Day,OP01,R1,B003,4680-A,3.665,46.51,30.99
101484,2026-01-06 11:40:00,M1,Day,OP11,R2,B003,4680-A,3.689,51.8,30.3
101485,2026-01-06 11:45:00,M3,Day,OP01,R3,B003,4680-B,3.645,44.0,28.58
101486,2026-01-06 11:50:00,M6,Day,OP02,R1,B003,4680-A,3.7,51.57,24.9
101487,2026-01-06 11:55:00,M7,Day,OP03,R1,B003,4680-B,3.705,51.49,34.7
101488,2026-01-06 12:00:00,M3,Day,OP08,R3,B003,4680-B,3.645,50.55,26.84
101489,2026-01-06 12:05:00,M1,Day,OP02,R2,B003,4680-B,3.683,49.16,28.84
101490,2026-01-06 12:10:00,M6,Day,OP07,R1,B003,4680-B,3.719,51.88,28.65
101491,2026-01-06 12:15:00,M2,Day,OP05,R2,B003,4680-A,3.705,49.54,29.09
101492,2026-01-06 12:20:00,M2,Day,OP12,R2,B003,4680-B,3.703,43.82,27.08
101493,2026-01-06 12:25:00,M7,Day,OP09,R1,B003,4680-A,3.644,48.86,33.11
101494,2026-01-06 12:30:00,M1,Day,OP02,R3,B003,4680-A,3.697,47.9,26.31
101495,2026-01-06 12:35:00,M8,Day,OP12,R3,B003,4680-B,3.693,46.27,24.81
101496,2026-01-06 12:40:00,M7,Day,OP10,R2,B003,4680-B,3.68,49.19,32.76
101497,2026-01-06 12:45:00,M6,Day,OP03,R3,B003,4680-B,3.662,46.62,26.08
101498,2026-01-06 12:50:00,M8,Day,OP08,R1,B003,4680-A,3.73,45.58,29.71
101499,2026-01-06 12:55:00,M5,Day,OP04,R1,B003,4680-A,3.615,44.42,30.15
